"date","hono","flag"
2023-02-10 18:15:00,4.84235591381214,0
2023-02-10 18:20:00,4.78723195874324,0
2023-02-10 18:25:00,4.60966255295543,0
2023-02-10 18:30:00,4.13402232872438,0
2023-02-10 18:35:00,3.43812297020143,0
2023-02-10 18:40:00,2.64683504453254,0
2023-02-10 18:45:00,2.17169190906365,0
2023-02-10 18:50:00,2.37914805543259,0
2023-02-10 18:55:00,2.85100418277992,0
2023-02-10 19:00:00,2.54046315854886,0
2023-02-10 19:05:00,2.56414089627456,0
2023-02-10 19:10:00,1.94533566801108,0
2023-02-10 19:15:00,1.62211998326111,0
2023-02-10 19:20:00,1.46113745182465,0.8
2023-02-10 19:25:00,1.66754743104765,2
2023-02-10 19:30:00,1.05530416705443,2
2023-02-10 19:35:00,0.22737537799094,2
2023-02-10 19:40:00,0.152854660386915,2
2023-02-10 19:45:00,0.0418532171342372,2
2023-02-10 19:50:00,0.00543470650160745,2
2023-02-10 19:55:00,-0.0182845036627267,2
2023-02-10 20:00:00,0.217718421107523,1.6
2023-02-10 20:05:00,0.548330489982422,0
2023-02-10 20:10:00,0.366513175003266,0
2023-02-10 20:15:00,0.802767523997083,0
2023-02-10 20:20:00,0.611638683947657,0
2023-02-10 20:25:00,0.637959090006338,0
2023-02-10 20:30:00,0.535220091454208,0
2023-02-10 20:35:00,0.604743325177756,0
2023-02-10 20:40:00,0.490652456885086,0
2023-02-10 20:45:00,0.541825095219443,0
2023-02-10 20:50:00,0.502623705888935,0
2023-02-10 20:55:00,0.29926113558005,0
2023-02-10 21:00:00,0.341727485730624,0
2023-02-10 21:05:00,0.140349101589305,0
2023-02-10 21:10:00,0.165731488626365,0
2023-02-10 21:15:00,0.267105680274236,0
2023-02-10 21:20:00,0.327481695554539,0
2023-02-10 21:25:00,0.374245031294303,0
2023-02-10 21:30:00,0.694996496715145,0
2023-02-10 21:35:00,0.545968158681936,0
2023-02-10 21:40:00,0.707188210848726,0
2023-02-10 21:45:00,0.70882069125876,0
2023-02-10 21:50:00,1.14353178434447,0
2023-02-10 21:55:00,1.33770512008423,0
2023-02-10 22:00:00,0.619980969375344,0
2023-02-10 22:05:00,0.682725942579972,0
2023-02-10 22:10:00,1.00898903624406,0
2023-02-10 22:15:00,0.896000493600038,0
2023-02-10 22:20:00,0.826655708880341,0
2023-02-10 22:25:00,0.623734068830915,0
2023-02-10 22:30:00,1.73986928407879,2.4
2023-02-10 22:35:00,0.0827186878726029,0
2023-02-10 22:40:00,0.777420459342094,0
2023-02-10 22:45:00,0.924145971449426,0
2023-02-10 22:50:00,0.873372247248648,0
2023-02-10 22:55:00,0.965819685583006,0
2023-02-10 23:00:00,1.07220841671196,0
2023-02-10 23:05:00,1.01708154841929,0
2023-02-10 23:10:00,1.12523400058608,0
2023-02-10 23:15:00,0.851555560536651,0
2023-02-10 23:20:00,0.758019938930468,0
2023-02-10 23:25:00,0.924418837205366,0
2023-02-10 23:30:00,0.939495521647831,0
2023-02-10 23:35:00,0.956171620501108,0
2023-02-10 23:40:00,1.1291283141652,0
2023-02-10 23:45:00,0.966379148467121,0
2023-02-10 23:50:00,0.709067117639316,0
2023-02-10 23:55:00,1.10465190351962,0
2023-02-11 00:00:00,1.24206589055668,0
2023-02-11 00:05:00,1.04785053869104,0
2023-02-11 00:10:00,1.32104603235512,0
2023-02-11 00:15:00,0.888718039570561,0
2023-02-11 00:20:00,0.712632817964379,0
2023-02-11 00:25:00,1.02357566955279,0
2023-02-11 00:30:00,1.21333970269796,0
2023-02-11 00:35:00,0.696477923745828,0
2023-02-11 00:40:00,0.7153025153937,0
2023-02-11 00:45:00,1.68222869550644,0
2023-02-11 00:50:00,1.75004436669485,0
2023-02-11 00:55:00,1.56503239177515,0
2023-02-11 01:00:00,1.42559220244464,0
2023-02-11 01:05:00,1.43025503616819,0
2023-02-11 01:10:00,1.43188751657822,0
2023-02-11 01:15:00,2.87537176066393,0
2023-02-11 01:20:00,2.56047467911721,0
2023-02-11 01:25:00,1.73518438950562,1.2
2023-02-11 01:30:00,2.45887524109403,2
2023-02-11 01:35:00,0.946801001060821,2
2023-02-11 01:40:00,0.191826581189772,2
2023-02-11 01:45:00,0.0108448477546178,2
2023-02-11 01:50:00,0,2
2023-02-11 01:55:00,0,2
2023-02-11 02:00:00,0.575057931288939,2
2023-02-11 02:05:00,1.0736947144079,2
2023-02-11 02:10:00,0.749545575348481,0
2023-02-11 02:15:00,0.715750975191764,0
2023-02-11 02:20:00,1.34433319232153,0
2023-02-11 02:25:00,3.15350986246752,0
2023-02-11 02:30:00,3.0003563234081,0.8
2023-02-11 02:35:00,3.48013291573247,4
2023-02-11 02:40:00,0.593400096024398,4
2023-02-11 02:45:00,0.74459854716498,4
2023-02-11 02:50:00,0.658894831159616,4
2023-02-11 02:55:00,0.298762055213709,4
2023-02-11 03:00:00,32.1914397049381,4
2023-02-11 03:05:00,21.3083441446408,4
2023-02-11 03:10:00,59.603312021403,4
2023-02-11 03:15:00,54.601146382095,4
2023-02-11 03:20:00,8.19237446877607,4
2023-02-11 03:25:00,14.8771791924842,4
2023-02-11 03:30:00,47.347094636441,4
2023-02-11 03:35:00,19.0809795264302,4
2023-02-11 03:40:00,48.9019971070087,4
2023-02-11 03:45:00,47.6368012636357,4
2023-02-11 03:50:00,30.7854882665006,4
2023-02-11 03:55:00,24.7107352433385,4
2023-02-11 04:00:00,29.750785486944,4
2023-02-11 04:05:00,7.35446889331157,4
2023-02-11 04:10:00,30.62981077769,4
2023-02-11 04:15:00,37.6569353146522,4
2023-02-11 04:20:00,122.379727639447,4
2023-02-11 04:25:00,42.0347616019117,4
2023-02-11 04:30:00,64.6126248926361,4
2023-02-11 04:35:00,-17.5532139126071,4
2023-02-11 04:40:00,18.181245942274,4
2023-02-11 04:45:00,33.1677387298903,4
2023-02-11 04:50:00,78.2655069345498,4
2023-02-11 04:55:00,12.9696488893985,4
2023-02-11 05:00:00,63.9210696663445,4
2023-02-11 05:05:00,-20.1708952460879,4
2023-02-11 05:10:00,44.6627598978905,4
2023-02-11 05:15:00,41.2269318176473,4
2023-02-11 05:20:00,49.2962237194419,4
2023-02-11 05:25:00,6.56523713692844,4
2023-02-11 05:30:00,54.5011932418528,4
2023-02-11 05:35:00,30.154339239015,4
2023-02-11 05:40:00,23.0498730464096,4
2023-02-11 05:45:00,29.2853970548475,4
2023-02-11 05:50:00,59.6838167362854,4
2023-02-11 05:55:00,45.2156788307719,4
2023-02-11 06:00:00,-5.83314175974156,4
2023-02-11 06:05:00,26.6057484283071,4
2023-02-11 06:10:00,33.0259680200045,4
2023-02-11 06:15:00,23.5791814499234,4
2023-02-11 06:20:00,-27.238140453563,4
2023-02-11 06:25:00,4.46965646186946,4
2023-02-11 06:30:00,21.9789099134425,4
2023-02-11 06:35:00,16.8245963582858,4
2023-02-11 06:40:00,25.4435720819777,4
2023-02-11 06:45:00,42.8362203243291,4
2023-02-11 06:50:00,37.5974291415075,4
2023-02-11 06:55:00,-0.322789787443804,4
2023-02-11 07:00:00,83.6394272647346,4
2023-02-11 07:05:00,5.65322501680492,4
2023-02-11 07:10:00,130.777762678443,4
2023-02-11 07:15:00,-25.8696776806545,4
2023-02-11 07:20:00,2.92680557658883,4
2023-02-11 07:25:00,52.4195110918754,4
2023-02-11 07:30:00,41.5378506393619,4
2023-02-11 07:35:00,9.92084579048084,4
2023-02-11 07:40:00,-22.6331334111353,4
2023-02-11 07:45:00,53.1317108975944,4
2023-02-11 07:50:00,23.4575791679999,4
2023-02-11 07:55:00,19.9123650693134,4
2023-02-11 08:00:00,18.8564051037459,4
2023-02-11 08:05:00,-0.11016389971892,4
2023-02-11 08:10:00,15.9127641593568,4
2023-02-11 08:15:00,22.5626314133244,4
2023-02-11 08:20:00,53.6011089443244,4
2023-02-11 08:25:00,43.0537754018921,4
2023-02-11 08:30:00,34.5191940871083,4
2023-02-11 08:35:00,20.7267690547894,4
2023-02-11 08:40:00,-5.55971141777269,4
2023-02-11 08:45:00,7.30205370069762,4
2023-02-11 08:50:00,40.8820272628004,4
2023-02-11 08:55:00,20.2815107394707,4
2023-02-11 09:00:00,44.3576003708167,4
2023-02-11 09:05:00,79.7877082354978,4
2023-02-11 09:10:00,41.5415920610168,4
2023-02-11 09:15:00,6.92526431532489,4
2023-02-11 09:20:00,-65.161216485967,4
2023-02-11 09:25:00,-10.3052101240588,4
2023-02-11 09:30:00,59.5470259501466,4
2023-02-11 09:35:00,-8.44902966846414,4
2023-02-11 09:40:00,10.4530324776224,4
2023-02-11 09:45:00,10.1247506596008,0
2023-02-11 09:50:00,12.0380221850765,0
2023-02-11 09:55:00,13.3913603445631,0
2023-02-11 10:00:00,13.6936043859036,0
2023-02-11 10:05:00,13.8930763626929,0
2023-02-11 10:10:00,12.7710455233524,0
2023-02-11 10:15:00,11.0194268436713,0
2023-02-11 10:20:00,10.3132825057687,0
2023-02-11 10:25:00,8.45845083127681,0
2023-02-11 10:30:00,7.8433980749309,0
2023-02-11 10:35:00,6.82640010994175,0
2023-02-11 10:40:00,6.22853946483369,0
2023-02-11 10:45:00,6.3755490785094,0
2023-02-11 10:50:00,4.91951994234188,0
2023-02-11 10:55:00,4.5986777802284,0
2023-02-11 11:00:00,4.11411536739601,0
2023-02-11 11:05:00,4.19692597646092,0
2023-02-11 11:10:00,6.63155780798528,0
2023-02-11 11:15:00,7.595020182461,0
2023-02-11 11:20:00,5.94667065609347,0
2023-02-11 11:25:00,4.65133141733135,0
2023-02-11 11:30:00,27.7221388784189,4
2023-02-11 11:35:00,4.45467782653357,0
2023-02-11 11:40:00,4.84387660158767,0
2023-02-11 11:45:00,5.04869173111203,0
2023-02-11 11:50:00,5.68267325947964,0
2023-02-11 11:55:00,5.50483179477158,0
2023-02-11 12:00:00,5.10320375369594,0
2023-02-11 12:05:00,5.43685782270139,0
2023-02-11 12:10:00,5.88706094242575,0
2023-02-11 12:15:00,5.65593141258795,0
2023-02-11 12:20:00,5.62588471963664,0
2023-02-11 12:25:00,5.41464904109614,0
2023-02-11 12:30:00,6.91572164495564,1.2
2023-02-11 12:35:00,7.05203244651785,4.8
2023-02-11 12:40:00,8.33694328095032,0
2023-02-11 12:45:00,11.6783457424368,0
2023-02-11 12:50:00,12.3501307872315,0
2023-02-11 12:55:00,11.106536357691,0
2023-02-11 13:00:00,9.99178086763156,0
2023-02-11 13:05:00,8.60342201964782,0
2023-02-11 13:10:00,8.14850591344245,0
2023-02-11 13:15:00,9.77032057436682,0
2023-02-11 13:20:00,11.252056743075,0
2023-02-11 13:25:00,9.93968969970203,0
2023-02-11 13:30:00,8.6369108050318,0
2023-02-11 13:35:00,6.59014351209671,0
2023-02-11 13:40:00,5.69234017938324,3
2023-02-11 13:45:00,7.13346294348057,3
2023-02-11 13:50:00,9.61173853292926,3
2023-02-11 13:55:00,11.1361804405401,3
2023-02-11 14:00:00,8.12941061101583,3
2023-02-11 14:05:00,6.55088403450776,3
2023-02-11 14:10:00,3.81457906146996,3
2023-02-11 14:15:00,0.31971102024378,3
2023-02-11 14:20:00,0,3
2023-02-11 14:25:00,0,3
2023-02-11 14:30:00,0,3
2023-02-11 14:35:00,0,3
2023-02-11 14:40:00,0,3
2023-02-11 14:45:00,0,3
2023-02-11 14:50:00,0,3
2023-02-11 14:55:00,0,3
2023-02-11 15:00:00,0,3
2023-02-11 15:05:00,0,3
2023-02-11 15:10:00,0,3
2023-02-11 15:15:00,0,3
2023-02-11 15:20:00,0,3
2023-02-11 15:25:00,0,3
2023-02-11 15:30:00,17.9924439023711,3
2023-02-11 15:35:00,55.6551930523593,3
2023-02-11 15:40:00,17.5892098429476,3
2023-02-11 15:45:00,20.3296983290493,3
2023-02-11 15:50:00,24.3774491501834,3
2023-02-11 15:55:00,26.3877681557824,3
2023-02-11 16:00:00,33.3839911888841,3
2023-02-11 16:05:00,-33.4604925083439,3
2023-02-11 16:10:00,-4.61242231458819,3
2023-02-11 16:15:00,3.80380065115136,3
2023-02-11 16:20:00,2.41630640212874,3
2023-02-11 16:25:00,1.47773286712234,3
2023-02-11 16:30:00,0.960440975910542,3
2023-02-11 16:35:00,0.8164379953582,3
2023-02-11 16:40:00,0.673260716822075,3
2023-02-11 16:45:00,2.07586575066433,3
2023-02-11 16:50:00,11.3204039550417,3
2023-02-11 16:55:00,9.54332697738127,3
2023-02-11 17:00:00,8.33919080836406,0
2023-02-11 17:05:00,10.2254087903306,0
2023-02-11 17:10:00,12.5331330501026,0
2023-02-11 17:15:00,9.8183163450746,0
2023-02-11 17:20:00,9.10820697490064,0
2023-02-11 17:25:00,9.65490432748343,0
2023-02-11 17:30:00,7.61353968585001,0
2023-02-11 17:35:00,7.2612346776328,0
2023-02-11 17:40:00,6.50202607979397,0
2023-02-11 17:45:00,6.18223759377136,0
2023-02-11 17:50:00,6.49374451062442,0
2023-02-11 17:55:00,6.03524814390451,0
2023-02-11 18:00:00,6.26265803596839,0
2023-02-11 18:05:00,5.99279031074578,0
2023-02-11 18:10:00,5.25314278206911,0
2023-02-11 18:15:00,4.40344783956001,0.8
2023-02-11 18:20:00,4.64970541577524,2
2023-02-11 18:25:00,5.50637870380668,2
2023-02-11 18:30:00,2.13558283913542,2
2023-02-11 18:35:00,0.313046392891183,2
2023-02-11 18:40:00,0.0119146567737934,2
2023-02-11 18:45:00,0,2
2023-02-11 18:50:00,-0.00133794437352254,2
2023-02-11 18:55:00,0.884345277110595,2
2023-02-11 19:00:00,1.07905708502562,2
2023-02-11 19:05:00,0.519976049724434,2
2023-02-11 19:10:00,0.357989990212434,1.6
2023-02-11 19:15:00,0.32743229323557,0
2023-02-11 19:20:00,1.2275074498533,0
2023-02-11 19:25:00,1.21331616209806,0
2023-02-11 19:30:00,0.298414951007681,0
2023-02-11 19:35:00,0.192747309938924,0
2023-02-11 19:40:00,-0.0659501074973999,0
2023-02-11 19:45:00,-0.147811683436426,0
2023-02-11 19:50:00,-0.149989706061939,0
2023-02-11 19:55:00,-0.177019960963127,0
2023-02-11 20:00:00,-0.188786132291342,0
2023-02-11 20:05:00,-0.382899773360099,0
2023-02-11 20:10:00,-0.461730995985612,0
2023-02-11 20:15:00,-0.270265837632747,0
2023-02-11 20:20:00,-0.113958614150152,0
2023-02-11 20:25:00,0.872798821429741,0
2023-02-11 20:30:00,0.866488119842066,0
2023-02-11 20:35:00,-0.202324728134799,0
2023-02-11 20:40:00,-0.22307381127923,0
2023-02-11 20:45:00,-0.0296806252614995,0
2023-02-11 20:50:00,0.0541622356859604,0
2023-02-11 20:55:00,0.00811999000639327,0
2023-02-11 21:00:00,-0.00386664645155215,0
2023-02-11 21:05:00,-0.0276460829094976,0
2023-02-11 21:10:00,0.27816347486499,0
2023-02-11 21:15:00,-0.00869315179295506,0
2023-02-11 21:20:00,-0.203852960007657,0
2023-02-11 21:25:00,0.0683419188046679,0
2023-02-11 21:30:00,-0.043442587393819,0
2023-02-11 21:35:00,-0.310020590997711,0
2023-02-11 21:40:00,-0.250865655698898,0
2023-02-11 21:45:00,-0.251279957286573,0
2023-02-11 21:50:00,-0.498405039852627,0
2023-02-11 21:55:00,-0.887648959305167,0
2023-02-11 22:00:00,-0.765838275303653,0
2023-02-11 22:05:00,-0.674832382080516,0
2023-02-11 22:10:00,-0.501056423727651,0
2023-02-11 22:15:00,-0.243187609466678,0
2023-02-11 22:20:00,-0.206515948519218,0
2023-02-11 22:25:00,-0.281599263939325,0
2023-02-11 22:30:00,-0.170699519418892,0
2023-02-11 22:35:00,-0.248207951266026,0
2023-02-11 22:40:00,-0.0119967093401882,0
2023-02-11 22:45:00,-0.0864186293711066,0
2023-02-11 22:50:00,0.212668826387164,0
2023-02-11 22:55:00,0.0321117063562467,0
2023-02-11 23:00:00,-0.00693181367467206,0
2023-02-11 23:05:00,-0.0385918363001851,0
2023-02-11 23:10:00,0.119258643090518,0
2023-02-11 23:15:00,-0.149247388178237,0
2023-02-11 23:20:00,0.220540709077331,0
2023-02-11 23:25:00,0.256330509505872,0
2023-02-11 23:30:00,0.0735687381776552,0
2023-02-11 23:35:00,0.239079338606197,0
2023-02-11 23:40:00,-0.0158701716247213,0
2023-02-11 23:45:00,0.250704930820036,0
2023-02-11 23:50:00,0.01713636929182,0
2023-02-11 23:55:00,-0.202711364571529,0
2023-02-12 00:00:00,0.0651303701489032,0
2023-02-12 00:05:00,0.252462849539606,0
2023-02-12 00:10:00,-0.179322502188609,0
2023-02-12 00:15:00,-0.117137213576284,2
2023-02-12 00:20:00,0.81478890096577,2
2023-02-12 00:25:00,1.34483013424837,2
2023-02-12 00:30:00,0.701937035552582,2
2023-02-12 00:35:00,0.0992425495173571,2
2023-02-12 00:40:00,0,2
2023-02-12 00:45:00,0,2
2023-02-12 00:50:00,0.0225383832466871,2
2023-02-12 00:55:00,0.369258984042858,2
2023-02-12 01:00:00,0.111615518591896,2
2023-02-12 01:05:00,0.608763242762555,0
2023-02-12 01:10:00,0.958500966933213,0
2023-02-12 01:15:00,0.358429540103871,0
2023-02-12 01:20:00,0.024629963415071,0
2023-02-12 01:25:00,-0.139332497425083,0
2023-02-12 01:30:00,-0.274253888524694,0
2023-02-12 01:35:00,-0.103556657148629,0
2023-02-12 01:40:00,-0.26360690415635,0
2023-02-12 01:45:00,-0.49215314136407,0
2023-02-12 01:50:00,-0.213336523820438,0
2023-02-12 01:55:00,1.46782077843671,0
2023-02-12 02:00:00,2.32508566398575,0
2023-02-12 02:05:00,1.68699025559965,0
2023-02-12 02:10:00,0.735010866813548,0
2023-02-12 02:15:00,0.462656565054477,0
2023-02-12 02:20:00,-0.0734924807964854,0
2023-02-12 02:25:00,0.0991889367471449,0
2023-02-12 02:30:00,0.618984241896182,0
2023-02-12 02:35:00,0.00447443351008379,0
2023-02-12 02:40:00,-0.475135728767906,0
2023-02-12 02:45:00,-0.0400385164134634,0
2023-02-12 02:50:00,1.83608475760044,0
2023-02-12 02:55:00,2.92826762412785,0
2023-02-12 03:00:00,2.27165731372554,0
2023-02-12 03:05:00,1.21943912493944,0
2023-02-12 03:10:00,0.974746943639829,0
2023-02-12 03:15:00,0.461301637269948,0
2023-02-12 03:20:00,0.128881009862228,0
2023-02-12 03:25:00,-0.140499097086032,0
2023-02-12 03:30:00,-0.245277092796455,0
2023-02-12 03:35:00,-0.0996525588257963,0
2023-02-12 03:40:00,-0.0697513735578402,0
2023-02-12 03:45:00,-0.48610055024664,0
2023-02-12 03:50:00,-0.170418435297603,0
2023-02-12 03:55:00,-0.190718803343161,0
2023-02-12 04:00:00,-0.146599701648178,0
2023-02-12 04:05:00,0.818507946435994,0
2023-02-12 04:10:00,2.45012509076881,0
2023-02-12 04:15:00,3.55129086911245,0
2023-02-12 04:20:00,3.71587123535878,0
2023-02-12 04:25:00,2.24738177337809,0
2023-02-12 04:30:00,1.19692730562983,0
2023-02-12 04:35:00,0.896798566405892,0
2023-02-12 04:40:00,0.98549944504682,0
2023-02-12 04:45:00,0.609378901212074,0
2023-02-12 04:50:00,0.4939104311503,0
2023-02-12 04:55:00,0.252248603164203,0
2023-02-12 05:00:00,0.108179993621348,0
2023-02-12 05:05:00,0.329134936813627,0
2023-02-12 05:10:00,0.368844735914015,0
2023-02-12 05:15:00,0.719023390344133,0
2023-02-12 05:20:00,0.84872244535263,0
2023-02-12 05:25:00,0.844844645031398,0
2023-02-12 05:30:00,1.15832210868314,0
2023-02-12 05:35:00,0.928894010956497,0
2023-02-12 05:40:00,0.176838974905534,0
2023-02-12 05:45:00,0.298657443746464,0
2023-02-12 05:50:00,0.499718535641447,0
2023-02-12 05:55:00,0.574201497855348,0
2023-02-12 06:00:00,0.700208804161142,0
2023-02-12 06:05:00,2.14235076057504,3.6
2023-02-12 06:10:00,0.14530264617273,0
2023-02-12 06:15:00,0.365540035473119,0
2023-02-12 06:20:00,0.590407192497832,0
2023-02-12 06:25:00,1.51683363251714,2
2023-02-12 06:30:00,1.51494418724455,2
2023-02-12 06:35:00,0.144158191046161,2
2023-02-12 06:40:00,0,2
2023-02-12 06:45:00,0,2
2023-02-12 06:50:00,-0.0235843864849207,2
2023-02-12 06:55:00,0.6241023810932,2
2023-02-12 07:00:00,1.06613985982287,2
2023-02-12 07:05:00,0.445679361044436,2
2023-02-12 07:10:00,0.275217131428162,0
2023-02-12 07:15:00,0.101888855125404,0
2023-02-12 07:20:00,0.286862029541561,0
2023-02-12 07:25:00,0.461806124995559,0
2023-02-12 07:30:00,0.879216005460365,0
2023-02-12 07:35:00,1.28880145826031,0
2023-02-12 07:40:00,0.917312550260253,0
2023-02-12 07:45:00,0.497770581741276,0
2023-02-12 07:50:00,0.210923608033112,0
2023-02-12 07:55:00,0.198726159395217,0
2023-02-12 08:00:00,0.412299473292456,0
2023-02-12 08:05:00,0.282009718027533,0
2023-02-12 08:10:00,0.303206483222072,0
2023-02-12 08:15:00,0.828238661092286,0
2023-02-12 08:20:00,1.65282875481115,0
2023-02-12 08:25:00,0.966297382259738,0
2023-02-12 08:30:00,0.987494147454275,0
2023-02-12 08:35:00,1.0115569593353,0
2023-02-12 08:40:00,1.08080678504876,0
2023-02-12 08:45:00,1.23238574563248,0
2023-02-12 08:50:00,1.03944024166486,0
2023-02-12 08:55:00,1.25995612270804,0
2023-02-12 09:00:00,1.42547637608637,0
2023-02-12 09:05:00,2.0339400144755,0
2023-02-12 09:10:00,2.13046718889166,0
2023-02-12 09:15:00,2.37236401863754,0
2023-02-12 09:20:00,2.56951476481046,0
2023-02-12 09:25:00,2.14798861012392,0
2023-02-12 09:30:00,1.64308715342116,0
2023-02-12 09:35:00,1.98825313648056,0
2023-02-12 09:40:00,2.75801190916158,0
2023-02-12 09:45:00,2.90104888818855,0
2023-02-12 09:50:00,3.12746116923174,0
2023-02-12 09:55:00,3.25302941338844,0
2023-02-12 10:00:00,3.33451296936135,0
2023-02-12 10:05:00,3.55679257144238,0
2023-02-12 10:10:00,4.00478677755583,0
2023-02-12 10:15:00,3.88093833179362,0
2023-02-12 10:20:00,3.62445104972329,0
2023-02-12 10:25:00,3.28173075671242,0
2023-02-12 10:30:00,3.78488906599885,1
2023-02-12 10:35:00,5.8570658300042,1
2023-02-12 10:40:00,3.4616538067663,1
2023-02-12 10:45:00,4.75272089587435,1
2023-02-12 10:50:00,6.27997676711754,1
2023-02-12 10:55:00,9.44704541300937,1
2023-02-12 11:00:00,9.61968308375526,1
2023-02-12 11:05:00,0.842326158630878,1
2023-02-12 11:10:00,-0.91810901383945,1
2023-02-12 11:15:00,0.524746232646978,1
2023-02-12 11:20:00,2.48932988141449,1
2023-02-12 11:25:00,2.48517732557119,1
2023-02-12 11:30:00,1.38889716111708,1
2023-02-12 11:35:00,2.11812370097647,1
2023-02-12 11:40:00,2.08961600161966,1
2023-02-12 11:45:00,1.92896238583582,1
2023-02-12 11:50:00,1.77244144901415,1
2023-02-12 11:55:00,1.79016693063571,1
2023-02-12 12:00:00,7.25779853493295,1
2023-02-12 12:05:00,12.614049148241,1
2023-02-12 12:10:00,10.1922185865815,1
2023-02-12 12:15:00,10.8396962151706,0
2023-02-12 12:20:00,13.0778145567165,0
2023-02-12 12:25:00,13.116700521911,0
