"date","hono","hono_err","hono_lod","flag"
2023-02-07 11:48:00,1.50628095097488,0.261434525718277,0.110806430620789,1
2023-02-07 11:53:00,1.15781599622678,0.226588030243467,0.110806430620789,1
2023-02-07 11:58:00,1.76223321502058,0.287029752122847,0.110806430620789,1
2023-02-07 12:03:00,1.77812010599626,0.288618441220415,0.110806430620789,1
2023-02-07 12:08:00,1.28901797503957,0.239708228124746,0.110806430620789,1
2023-02-07 12:13:00,1.41050637281264,0.251857067902053,0.110806430620789,1
2023-02-07 12:18:00,2.13649048336361,0.324455478957151,0.110806430620789,1
2023-02-07 12:23:00,2.51632289899961,0.36243872052075,0.110806430620789,1
2023-02-07 12:28:00,2.56657848627561,0.36746427924835,0.110806430620789,1
2023-02-07 12:33:00,2.67088253589852,0.377894684210641,0.110806430620789,1
2023-02-07 12:38:00,2.65887506205813,0.376693936826602,0.110806430620789,1
2023-02-07 12:43:00,2.96651635605411,0.4074580662262,0.110806430620789,1
2023-02-07 12:48:00,2.9089931621994,0.401705746840729,0.110806430620789,1
2023-02-07 12:53:00,2.17083490632359,0.327889921253149,0.110806430620789,1
2023-02-07 12:58:00,2.32384775295278,0.343191205916067,0.110806430620789,1
2023-02-07 13:03:00,2.30095390744581,0.340901821365371,0.110806430620789,1
2023-02-07 13:08:00,2.48601250702597,0.359407681323387,0.110806430620789,1
2023-02-07 13:13:00,2.5042798328667,0.361234413907459,0.110806430620789,1
2023-02-07 13:18:00,2.57511600581654,0.368318031202443,0.110806430620789,1
2023-02-07 13:23:00,2.34482170530193,0.345288601150983,0.110806430620789,1
2023-02-07 13:28:00,2.35446811130973,0.346253241751762,0.110806430620789,1
2023-02-07 13:33:00,2.56492565780952,0.367298996401741,0.110806430620789,1
2023-02-07 13:38:00,3.41413263035613,0.452219693656402,0.110806430620789,1
2023-02-07 13:43:00,3.65248265265459,0.476054695886249,0.110806430620789,1
2023-02-07 13:48:00,NA,NA,0.110806430620789,1
2023-02-07 13:53:00,5.19394087531858,0.630200518152648,0.110806430620789,1
2023-02-07 13:58:00,3.74566093461334,0.485372524082124,0.110806430620789,1
2023-02-07 14:03:00,3.64839869313305,0.475646299934094,0.110806430620789,1
2023-02-07 14:08:00,3.50385599909907,0.461192030530696,0.110806430620789,1
2023-02-07 14:13:00,NA,NA,0.110806430620789,1
2023-02-07 14:18:00,6.87438776570219,0.798245207191009,0.110806430620789,1
2023-02-07 14:23:00,5.58833662406568,0.669640093027357,0.110806430620789,1
2023-02-07 14:28:00,4.35203931282058,0.546010361902847,0.110806430620789,1
2023-02-07 14:33:00,5.00420701747771,0.61122713236856,0.110806430620789,1
2023-02-07 14:38:00,4.36181038537599,0.546987469158389,0.110806430620789,1
2023-02-07 14:43:00,3.93558079713088,0.504364510333877,0.110806430620789,1
2023-02-07 14:48:00,3.72464811909974,0.483271242530764,0.110806430620789,1
2023-02-07 14:53:00,3.39534162630339,0.450340593251128,0.110806430620789,1
2023-02-07 14:58:00,3.82652392585813,0.493458823206603,0.110806430620789,1
2023-02-07 15:03:00,4.30089900207786,0.540896330828575,0.110806430620789,1
2023-02-07 15:08:00,3.57008521132891,0.46781495175368,0.110806430620789,1
2023-02-07 15:13:00,3.72512966327538,0.483319396948328,0.110806430620789,1
2023-02-07 15:18:00,4.10658736316521,0.52146516693731,0.110806430620789,1
2023-02-07 15:23:00,3.29139281887253,0.439945712508042,0.110806430620789,1
2023-02-07 15:28:00,3.34609113231549,0.445415543852338,0.110806430620789,1
2023-02-07 15:33:00,3.39257096653541,0.45006352727433,0.110806430620789,1
2023-02-07 15:38:00,3.22175297120869,0.432981727741658,0.110806430620789,1
2023-02-07 15:43:00,3.37978733961539,0.448785164582329,0.110806430620789,1
2023-02-07 15:48:00,3.30066775742819,0.440873206363609,0.110806430620789,1
2023-02-07 15:53:00,3.35553854541825,0.446360285162614,0.110806430620789,1
2023-02-07 15:58:00,3.11464921126913,0.422271351747702,0.110806430620789,1
2023-02-07 16:03:00,3.26432331189033,0.437238761809822,0.110806430620789,1
2023-02-07 16:08:00,2.8736813831359,0.398174568934379,0.110806430620789,1
2023-02-07 16:13:00,2.67734945785815,0.378541376406605,0.110806430620789,1
2023-02-07 16:18:00,2.60450579518257,0.371257010139046,0.110806430620789,1
2023-02-07 16:23:00,NA,NA,0.110806430620789,1
2023-02-07 16:28:00,NA,NA,0.110806430620789,1
2023-02-07 16:33:00,NA,NA,0.110806430620789,1
2023-02-07 16:38:00,NA,NA,0.110806430620789,1
2023-02-07 16:43:00,NA,NA,0.148736316501808,1
2023-02-07 16:48:00,NA,NA,0.148736316501808,1
2023-02-07 16:53:00,NA,NA,0.148736316501808,1
2023-02-07 16:58:00,NA,NA,0.148736316501808,1
2023-02-07 17:03:00,1.91130631861043,0.339866948362851,0.148736316501808,1
2023-02-07 17:08:00,1.7360509587272,0.322341412374528,0.148736316501808,1
2023-02-07 17:13:00,1.54973299134863,0.303709615636672,0.148736316501808,1
2023-02-07 17:18:00,2.18621245958399,0.367357562460207,0.148736316501808,1
2023-02-07 17:23:00,2.06404728069771,0.355141044571579,0.148736316501808,1
2023-02-07 17:28:00,1.74924073523892,0.3236603900257,0.148736316501808,1
2023-02-07 17:33:00,1.56360619871159,0.305096936372968,0.148736316501808,1
2023-02-07 17:38:00,1.73335375852736,0.322071692354544,0.148736316501808,1
2023-02-07 17:43:00,1.58937756821675,0.307674073323483,0.148736316501808,1
2023-02-07 17:48:00,0.86141176537931,0.234877493039739,0.148736316501808,1
2023-02-07 17:53:00,1.01284807174435,0.250021123676243,0.148736316501808,1
2023-02-07 17:58:00,0.784979069694998,0.227234223471308,0.148736316501808,1
2023-02-07 18:03:00,0.687616022798877,0.217497918781696,0.148736316501808,1
2023-02-07 18:08:00,0.765201356895967,0.225256452191405,0.148736316501808,1
2023-02-07 18:13:00,0.720755986656722,0.220811915167481,0.148736316501808,1
2023-02-07 18:18:00,0.491319191869238,0.197868235688732,0.148736316501808,1
2023-02-07 18:23:00,0.613607603853734,0.210097076887182,0.148736316501808,1
2023-02-07 18:28:00,0.592935896280291,0.208029906129837,0.148736316501808,1
2023-02-07 18:33:00,0.113572842931079,0.160093600794916,0.148736316501808,1
2023-02-07 18:38:00,-0.0857041352066885,0.14016590298114,0.148736316501808,1
2023-02-07 18:43:00,-0.0339815606083854,0.14533816044097,0.148736316501808,1
2023-02-07 18:48:00,-0.154217450543062,0.133314571447502,0.148736316501808,1
2023-02-07 18:53:00,-0.231463724344493,0.125589944067359,0.148736316501808,1
2023-02-07 18:58:00,-0.351902774810899,0.113546039020718,0.148736316501808,1
2023-02-07 19:03:00,-0.491151457681291,0.0996211707336793,0.148736316501808,1
2023-02-07 19:08:00,0.0192585822392194,0.15066217472573,0.148736316501808,1
2023-02-07 19:13:00,-0.244573714379651,0.124278945063843,0.148736316501808,1
2023-02-07 19:18:00,-0.807796217177735,0.0679566947840348,0.148736316501808,1
2023-02-07 19:23:00,-0.926057993310826,0.0561305171707257,0.148736316501808,1
2023-02-07 19:28:00,-0.821157090008221,0.0666206075009862,0.148736316501808,1
2023-02-07 19:33:00,-1.02417913521743,0.0463184029800652,0.148736316501808,1
2023-02-07 19:38:00,-0.815911490966446,0.0671451674051638,0.148736316501808,1
2023-02-07 19:43:00,-0.818122395683662,0.0669240769334422,0.148736316501808,1
2023-02-07 19:48:00,0.109879190634189,0.159724235565227,0.148736316501808,1
2023-02-07 19:53:00,-0.454853613386327,0.103250955163176,0.148736316501808,1
2023-02-07 19:58:00,-1.12721952952152,0.0360143635496566,0.148736316501808,1
2023-02-07 20:03:00,-1.23549575361528,0.0251867411402803,0.148736316501808,1
2023-02-07 20:08:00,-1.11741622128139,0.0369946943736696,0.148736316501808,1
2023-02-07 20:13:00,-0.99562230786068,0.0491740857157404,0.148736316501808,1
2023-02-07 20:18:00,-0.852695818686643,0.0634667346331441,0.148736316501808,1
2023-02-07 20:23:00,-0.81632914745294,0.0671034017565143,0.148736316501808,1
2023-02-07 20:28:00,-1.05499634366854,0.0432366821349545,0.148736316501808,1
2023-02-07 20:33:00,-1.17598738421443,0.0311375780803654,0.148736316501808,1
2023-02-07 20:38:00,-1.00623982439866,0.0481123340619421,0.148736316501808,1
2023-02-07 20:43:00,-0.780120858886635,0.0707242306131449,0.148736316501808,1
2023-02-07 20:48:00,-0.946539441946515,0.0540823723071569,0.148736316501808,1
2023-02-07 20:53:00,-0.73304711538629,0.0754316049631794,0.148736316501808,1
2023-02-07 20:58:00,-0.731309792500332,0.0756053372517752,0.148736316501808,1
2023-02-07 21:03:00,-0.750965697415132,0.0736397467602952,0.148736316501808,1
2023-02-07 21:08:00,-0.804990298630249,0.0682372866387834,0.148736316501808,1
2023-02-07 21:13:00,-0.808420166537834,0.067894299848025,0.148736316501808,1
2023-02-07 21:18:00,-0.835205001523919,0.0652158163494165,0.148736316501808,1
2023-02-07 21:23:00,NA,NA,0.148736316501808,1
2023-02-07 21:28:00,-1.04709827899349,0.0440264886024595,0.148736316501808,1
2023-02-07 21:33:00,-0.660369886206251,0.0826993278811833,0.148736316501808,1
2023-02-07 21:38:00,-0.511609233127785,0.0975753931890299,0.148736316501808,1
2023-02-07 21:43:00,-0.62662044075322,0.0860742724264863,0.148736316501808,1
2023-02-07 21:48:00,-0.582591160829533,0.0904772004188551,0.148736316501808,1
2023-02-07 21:53:00,-0.522450826930029,0.0964912338088055,0.148736316501808,1
2023-02-07 21:58:00,-0.557316966193402,0.0930046198824682,0.148736316501808,1
2023-02-07 22:03:00,-0.560601165084957,0.0926761999933126,0.148736316501808,1
2023-02-07 22:08:00,-0.679123593265478,0.0808239571752606,0.148736316501808,1
2023-02-07 22:13:00,-0.50943352496541,0.0977929640052674,0.148736316501808,1
2023-02-07 22:18:00,-0.594376795137179,0.0892986369880904,0.148736316501808,1
2023-02-07 22:23:00,NA,NA,0.148736316501808,1
2023-02-07 22:28:00,NA,NA,0.148736316501808,1
2023-02-07 22:33:00,NA,NA,0.148736316501808,1
2023-02-07 22:38:00,NA,NA,0.148736316501808,1
2023-02-07 22:43:00,NA,NA,0.122091926318207,1
2023-02-07 22:48:00,NA,NA,0.10432899952914,1
2023-02-07 22:53:00,NA,NA,0.10432899952914,1
2023-02-07 22:58:00,NA,NA,0.10432899952914,1
2023-02-07 23:03:00,NA,NA,0.10432899952914,1
2023-02-07 23:08:00,NA,NA,0.10432899952914,1
2023-02-07 23:13:00,NA,NA,0.10432899952914,1
2023-02-07 23:18:00,NA,NA,0.10432899952914,1
2023-02-07 23:23:00,-0.676057348206299,0.0367232647085101,0.10432899952914,1
2023-02-07 23:28:00,-0.863824033950861,0.0179465961340538,0.10432899952914,1
2023-02-07 23:33:00,-0.731190305576429,0.0312099689714971,0.10432899952914,1
2023-02-07 23:38:00,-0.965898339386002,0.00773916559053974,0.10432899952914,1
2023-02-07 23:43:00,-0.945367254824274,0.0097922740467126,0.10432899952914,1
2023-02-07 23:48:00,-1.02036782797384,0.00438771911725195,0.10432899952914,1
2023-02-07 23:53:00,-1.11966336788406,0.00767637937599767,0.10432899952914,1
2023-02-07 23:58:00,-1.05120932291191,0.00695972815662562,0.10432899952914,1
2023-02-08 00:03:00,-0.970738120583133,0.00741469692565212,0.10432899952914,1
2023-02-08 00:08:00,-0.834098673089828,0.0209191322201572,0.10432899952914,1
2023-02-08 00:13:00,-0.528287516992043,0.0515002478299357,0.10432899952914,1
2023-02-08 00:18:00,-0.242447464972917,0.0800842530318482,0.10432899952914,1
2023-02-08 00:23:00,-0.414192011736514,0.0629097983554886,0.10432899952914,1
2023-02-08 00:28:00,-0.0380181591103823,0.100527183618102,0.10432899952914,1
2023-02-08 00:33:00,-0.295199381856574,0.0748090613434826,0.10432899952914,1
2023-02-08 00:38:00,-0.20517963453656,0.083811036075484,0.10432899952914,1
2023-02-08 00:43:00,-0.0653471100512986,0.0977942885240101,0.10432899952914,1
2023-02-08 00:48:00,0.0937013679014075,0.113699136319281,0.10432899952914,1
2023-02-08 00:53:00,0.27739364216253,0.132068363745393,0.10432899952914,1
2023-02-08 00:58:00,0.176269657466749,0.121955965275815,0.10432899952914,1
2023-02-08 01:03:00,-0.0182355161380794,0.102505447915332,0.10432899952914,1
2023-02-08 01:08:00,-0.0139611545681965,0.10293288407232,0.10432899952914,1
2023-02-08 01:13:00,0.0901380414103488,0.113342803670175,0.10432899952914,1
2023-02-08 01:18:00,-0.020216344713546,0.102307365057785,0.10432899952914,1
2023-02-08 01:23:00,0.566696689254325,0.160998668454572,0.10432899952914,1
2023-02-08 01:28:00,0.605600399171952,0.164889039446335,0.10432899952914,1
2023-02-08 01:33:00,0.218092362781143,0.126138235807254,0.10432899952914,1
2023-02-08 01:38:00,-0.0426815910589447,0.100060840423246,0.10432899952914,1
2023-02-08 01:43:00,-0.238666379901572,0.0804623615389828,0.10432899952914,1
2023-02-08 01:48:00,-0.398657188190054,0.0644632807101346,0.10432899952914,1
2023-02-08 01:53:00,-0.4254702684282,0.06178197268632,0.10432899952914,1
2023-02-08 01:58:00,-0.463227211848619,0.058006278344278,0.10432899952914,1
2023-02-08 02:03:00,-0.12705307856939,0.091623691672201,0.10432899952914,1
2023-02-08 02:08:00,-0.493110395643743,0.0550179599647657,0.10432899952914,1
2023-02-08 02:13:00,-0.61719540087841,0.0426094594412989,0.10432899952914,1
2023-02-08 02:18:00,-0.742760021350875,0.0300529973940525,0.10432899952914,1
2023-02-08 02:23:00,-0.359184231756071,0.0684105763535329,0.10432899952914,1
2023-02-08 02:28:00,-0.372500539399803,0.0670789455891597,0.10432899952914,1
2023-02-08 02:33:00,-0.637571550390821,0.0405718444900579,0.10432899952914,1
2023-02-08 02:38:00,-0.777736923616676,0.0265553071674724,0.10432899952914,1
2023-02-08 02:43:00,-0.672679416495187,0.0370610578796213,0.10432899952914,1
2023-02-08 02:48:00,-0.585689099058868,0.0457600896232532,0.10432899952914,1
2023-02-08 02:53:00,NA,NA,0.10432899952914,1
2023-02-08 02:58:00,-0.0744792028873779,0.0968810792404022,0.10432899952914,1
2023-02-08 03:03:00,-0.161801343966548,0.0881488651324851,0.10432899952914,1
2023-02-08 03:08:00,0.14923449444048,0.119252448973188,0.10432899952914,1
2023-02-08 03:13:00,0.0913032864096729,0.113459328170107,0.10432899952914,1
2023-02-08 03:18:00,-0.0236088089125794,0.101968118637882,0.10432899952914,1
2023-02-08 03:23:00,0.0668479454555219,0.111013794074692,0.10432899952914,1
2023-02-08 03:28:00,-0.124464151157348,0.0918825844134052,0.10432899952914,1
2023-02-08 03:33:00,0.218763109216681,0.126205310450808,0.10432899952914,1
2023-02-08 03:38:00,0.59879699227177,0.164208698756317,0.10432899952914,1
2023-02-08 03:43:00,0.356135011740154,0.139942500703155,0.10432899952914,1
2023-02-08 03:48:00,0.051470622139578,0.109476061743098,0.10432899952914,1
2023-02-08 03:53:00,0.0270954682821735,0.107038546357357,0.10432899952914,1
2023-02-08 03:58:00,-0.0826863282770289,0.0960603667014371,0.10432899952914,1
2023-02-08 04:03:00,NA,NA,0.10432899952914,1
2023-02-08 04:08:00,NA,NA,0.10432899952914,1
2023-02-08 04:13:00,NA,NA,0.10432899952914,1
2023-02-08 04:18:00,NA,NA,0.10432899952914,1
2023-02-08 04:23:00,NA,NA,0.10432899952914,1
2023-02-08 04:28:00,NA,NA,0.10432899952914,1
2023-02-08 04:33:00,NA,NA,0.10432899952914,1
2023-02-08 04:38:00,NA,NA,0.10432899952914,1
2023-02-08 04:43:00,NA,NA,0.109600181407692,1
2023-02-08 04:48:00,NA,NA,0.109600181407692,1
2023-02-08 04:53:00,NA,NA,0.109600181407692,1
2023-02-08 04:58:00,NA,NA,0.109600181407692,1
2023-02-08 05:03:00,NA,NA,0.109600181407692,1
2023-02-08 05:08:00,NA,NA,0.109600181407692,1
2023-02-08 05:13:00,NA,NA,0.109600181407692,1
2023-02-08 05:18:00,NA,NA,0.109600181407692,1
2023-02-08 05:23:00,NA,NA,0.109600181407692,1
2023-02-08 05:28:00,NA,NA,0.109600181407692,1
2023-02-08 05:33:00,NA,NA,0.109600181407692,1
2023-02-08 05:38:00,NA,NA,0.109600181407692,1
2023-02-08 05:43:00,0.932554405590838,0.202855621966776,0.109600181407692,1
2023-02-08 05:48:00,1.208901875285,0.230490368936192,0.109600181407692,1
2023-02-08 05:53:00,0.915950958895945,0.201195277297287,0.109600181407692,1
2023-02-08 05:58:00,1.27753849851284,0.237354031258977,0.109600181407692,1
2023-02-08 06:03:00,1.36957750503711,0.246557931911404,0.109600181407692,1
2023-02-08 06:08:00,1.04899287587941,0.214499468995634,0.109600181407692,1
2023-02-08 06:13:00,1.03647686424956,0.213247867832649,0.109600181407692,1
2023-02-08 06:18:00,0.741030529964068,0.183703234404099,0.109600181407692,1
2023-02-08 06:23:00,0.902301427652756,0.199830324172968,0.109600181407692,1
2023-02-08 06:28:00,1.44998437197686,0.254598618605379,0.109600181407692,1
2023-02-08 06:33:00,0.891490641614055,0.198749245569098,0.109600181407692,1
2023-02-08 06:38:00,0.805679528185213,0.190168134226214,0.109600181407692,1
2023-02-08 06:43:00,1.05699286877496,0.215299468285189,0.109600181407692,1
2023-02-08 06:48:00,1.01376505041591,0.210976686449284,0.109600181407692,1
2023-02-08 06:53:00,0.885170820404277,0.19811726344812,0.109600181407692,1
2023-02-08 06:58:00,NA,NA,0.109600181407692,1
2023-02-08 07:03:00,1.44311907961804,0.253912089369496,0.109600181407692,1
2023-02-08 07:08:00,1.37176304992655,0.246776486400348,0.109600181407692,1
2023-02-08 07:13:00,1.40301861057223,0.249902042464916,0.109600181407692,1
2023-02-08 07:18:00,1.36812037401405,0.246412218809098,0.109600181407692,1
2023-02-08 07:23:00,1.50927449860805,0.260527631268498,0.109600181407692,1
2023-02-08 07:28:00,1.59902124776761,0.269502306184453,0.109600181407692,1
2023-02-08 07:33:00,2.42487364501727,0.35208754590942,0.109600181407692,1
2023-02-08 07:38:00,1.89381046689138,0.29898122809683,0.109600181407692,1
2023-02-08 07:43:00,1.91081410433143,0.300681591840835,0.109600181407692,1
2023-02-08 07:48:00,2.0097337634034,0.310573557748032,0.109600181407692,1
2023-02-08 07:53:00,1.80917891924938,0.29051807333263,0.109600181407692,1
2023-02-08 07:58:00,1.73973951184378,0.283574132592071,0.109600181407692,1
2023-02-08 08:03:00,1.74995067423646,0.284595248831339,0.109600181407692,1
2023-02-08 08:08:00,1.96866627179575,0.306466808587268,0.109600181407692,1
2023-02-08 08:13:00,1.92183905538129,0.301784086945821,0.109600181407692,1
2023-02-08 08:18:00,2.66475962834039,0.376076144241731,0.109600181407692,1
2023-02-08 08:23:00,4.02663099781475,0.512263281189168,0.109600181407692,1
2023-02-08 08:28:00,2.68103056499084,0.377703237906777,0.109600181407692,1
2023-02-08 08:33:00,2.49504578760558,0.359104760168251,0.109600181407692,1
2023-02-08 08:38:00,2.60720156722454,0.370320338130146,0.109600181407692,1
2023-02-08 08:43:00,2.88797706536849,0.398397887944541,0.109600181407692,1
2023-02-08 08:48:00,3.02792607318987,0.412392788726679,0.109600181407692,1
2023-02-08 08:53:00,NA,NA,0.109600181407692,1
2023-02-08 08:58:00,4.24289612067793,0.533889793475485,0.109600181407692,1
2023-02-08 09:03:00,4.55261017005673,0.564861198413366,0.109600181407692,1
2023-02-08 09:08:00,4.66903232084199,0.576503413491891,0.109600181407692,1
2023-02-08 09:13:00,5.27796252362384,0.637396433770076,0.109600181407692,1
2023-02-08 09:18:00,5.01897398247165,0.611497579654857,0.109600181407692,1
2023-02-08 09:23:00,5.0681690418787,0.616417085595562,0.109600181407692,1
2023-02-08 09:28:00,5.60422516164218,0.670022697571911,0.109600181407692,1
2023-02-08 09:33:00,6.06211032684519,0.715811214092212,0.109600181407692,1
2023-02-08 09:38:00,6.72988054768868,0.782588236176561,0.109600181407692,1
2023-02-08 09:43:00,7.23872526401444,0.833472707809137,0.109600181407692,1
2023-02-08 09:48:00,8.26907637731185,0.936507819138878,0.109600181407692,1
2023-02-08 09:53:00,8.20547113381068,0.930147294788761,0.109600181407692,1
2023-02-08 09:58:00,8.08499134664059,0.918099316071751,0.109600181407692,1
2023-02-08 10:03:00,NA,NA,0.109600181407692,1
2023-02-08 10:08:00,NA,NA,0.109600181407692,1
2023-02-08 10:13:00,NA,NA,0.109600181407692,1
2023-02-08 10:18:00,NA,NA,0.109600181407692,1
2023-02-08 10:23:00,NA,NA,0.109600181407692,1
2023-02-08 10:28:00,NA,NA,0.109600181407692,1
2023-02-08 10:33:00,NA,NA,0.109600181407692,1
2023-02-08 10:38:00,NA,NA,0.109600181407692,1
2023-02-08 10:43:00,NA,NA,0.109600181407692,1
2023-02-08 10:48:00,NA,NA,0.109600181407692,1
2023-02-08 10:53:00,NA,NA,0.109600181407692,1
2023-02-08 10:58:00,NA,NA,0.109600181407692,1
2023-02-08 11:03:00,NA,NA,0.109600181407692,1
2023-02-08 11:08:00,NA,NA,0.109600181407692,1
2023-02-08 11:13:00,10.1608613439467,1.12568631580236,0.109600181407692,1
2023-02-08 11:18:00,11.3920561658073,1.24880579798842,0.109600181407692,1
2023-02-08 11:23:00,11.6909097786382,1.27869115927152,0.109600181407692,1
2023-02-08 11:28:00,NA,NA,0.109600181407692,1
2023-02-08 11:33:00,13.98726974806,1.50832715621369,0.109600181407692,1
2023-02-08 11:38:00,13.774337996183,1.48703398102599,0.109600181407692,1
2023-02-08 11:43:00,12.4975899389911,1.3593591753068,0.109600181407692,1
2023-02-08 11:48:00,11.6773559532417,1.27733577673186,0.109600181407692,1
2023-02-08 11:53:00,11.3750289664085,1.24710307804854,0.109600181407692,1
2023-02-08 11:58:00,12.3122595428443,1.34082613569212,0.109600181407692,1
2023-02-08 12:03:00,12.3623554218786,1.34583572359555,0.109600181407692,1
2023-02-08 12:08:00,12.284525210054,1.3380527024131,0.109600181407692,1
2023-02-08 12:13:00,NA,NA,0.109600181407692,1
2023-02-08 12:18:00,12.6458676945105,1.37418695085874,0.109600181407692,1
2023-02-08 12:23:00,13.2991281632308,1.43951299773077,0.109600181407692,1
2023-02-08 12:28:00,14.5197783898822,1.56157802039591,0.109600181407692,1
2023-02-08 12:33:00,14.5512392529093,1.56472410669862,0.109600181407692,1
2023-02-08 12:38:00,13.8971019109579,1.49931037250349,0.109600181407692,1
2023-02-08 12:43:00,15.313661910359,1.6409663724436,0.109600181407692,1
2023-02-08 12:48:00,15.7805903047259,1.68765921188028,0.109600181407692,1
2023-02-08 12:53:00,16.2907114757577,1.73867132898347,0.109600181407692,1
2023-02-08 12:58:00,16.8261741021935,1.79221759162704,0.109600181407692,1
2023-02-08 13:03:00,16.0609468899339,1.71569487040109,0.109600181407692,1
2023-02-08 13:08:00,15.5238463873719,1.66198482014488,0.109600181407692,1
2023-02-08 13:13:00,14.9394898975103,1.60354917115872,0.109600181407692,1
2023-02-08 13:18:00,15.8149787169245,1.69109805310015,0.109600181407692,1
2023-02-08 13:23:00,16.592267986184,1.76882698002609,0.109600181407692,1
2023-02-08 13:28:00,16.4479129560822,1.75439147701591,0.109600181407692,1
2023-02-08 13:33:00,NA,NA,0.109600181407692,1
2023-02-08 13:38:00,NA,NA,0.109600181407692,1
2023-02-08 13:43:00,NA,NA,0.109600181407692,1
2023-02-08 13:48:00,NA,NA,0.109600181407692,1
2023-02-08 13:53:00,NA,NA,0.109600181407692,1
2023-02-08 13:58:00,NA,NA,0.109600181407692,1
2023-02-08 14:03:00,NA,NA,0.109600181407692,1
2023-02-08 14:08:00,NA,NA,0.109600181407692,1
2023-02-08 14:13:00,NA,NA,0.109600181407692,1
2023-02-08 14:18:00,NA,NA,0.109600181407692,1
2023-02-08 14:23:00,NA,NA,0.109600181407692,1
2023-02-08 14:28:00,NA,NA,0.109600181407692,1
2023-02-08 14:33:00,NA,NA,0.109600181407692,1
2023-02-08 14:38:00,NA,NA,0.109600181407692,1
2023-02-08 14:43:00,NA,NA,0.109600181407692,1
2023-02-08 14:48:00,NA,NA,0.109600181407692,1
2023-02-08 14:53:00,NA,NA,0.109600181407692,1
2023-02-08 14:58:00,7.5587543474274,0.865475616150432,0.109600181407692,1
2023-02-08 15:03:00,7.69858534306323,0.879458715714016,0.109600181407692,1
2023-02-08 15:08:00,7.5141683584161,0.861017017249303,0.109600181407692,1
2023-02-08 15:13:00,7.13965662868808,0.8235658442765,0.109600181407692,1
2023-02-08 15:18:00,NA,NA,0.109600181407692,1
2023-02-08 15:23:00,8.30699704367473,0.940299885775166,0.109600181407692,1
2023-02-08 15:28:00,8.40019399826267,0.94961958123396,0.109600181407692,1
2023-02-08 15:33:00,NA,NA,0.109600181407692,1
2023-02-08 15:38:00,NA,NA,0.109600181407692,1
2023-02-08 15:43:00,NA,NA,0.109600181407692,1
2023-02-08 15:48:00,NA,NA,0.109600181407692,1
2023-02-08 15:53:00,NA,NA,0.109600181407692,1
2023-02-08 15:58:00,NA,NA,0.154836176017166,1
2023-02-08 16:03:00,NA,NA,0.184993505756814,1
2023-02-08 16:08:00,NA,NA,0.184993505756814,1
2023-02-08 16:13:00,NA,NA,0.184993505756814,1
2023-02-08 16:18:00,NA,NA,0.184993505756814,1
2023-02-08 16:23:00,NA,NA,0.184993505756814,1
2023-02-08 16:28:00,NA,NA,0.184993505756814,1
2023-02-08 16:33:00,NA,NA,0.184993505756814,1
2023-02-08 16:38:00,NA,NA,0.184993505756814,1
